statement national reference no: 924566, date: 30.06.2017, salesperiode: 01.06.2017-30.06.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;KKBOX;TW;1;0,002;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Spotify;CL;2;0,002;0,002;0,003
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Spotify;IE;1;0,006;0,005;0,005
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;KKBOX;TW;2;0,002;0,002;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;iTunes;GB;1;0,560;0,448;0,448
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;KKBOX;TW;10;0,002;0,002;0,020
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Spotify;IE;1;0,006;0,005;0,005
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Spotify;GB;23;0,005;0,004;0,093
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Spotify;ES;1;0,002;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Spotify;GB;61;0,005;0,004;0,220
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;FR;1;0,005;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Spotify;GB;33;0,005;0,004;0,134
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Google Subscription;GB;2;0,007;0,006;0,011
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Google Subscription;GB;2;0,007;0,006;0,011
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Spotify;MX;1;0,001;0,001;0,001
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Apple Music;GB;4;0,007;0,005;0,021
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;US;5;0,001;0,001;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Apple Music;GB;3;0,006;0,004;0,013
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Spotify;CL;1;0,003;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Apple Music;GB;4;0,008;0,007;0,027
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Spotify;GB;22;0,005;0,004;0,087
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;YouTube;US;6;0,005;0,004;0,024
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;KKBOX;TW;3;0,003;0,002;0,006
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Google Subscription;GB;2;0,007;0,006;0,011
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;KKBOX;TW;1;0,002;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Spotify;GB;32;0,005;0,004;0,131
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;KKBOX;HK;1;0,004;0,003;0,003
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Google Subscription;GB;2;0,007;0,006;0,011
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;BR;1;0,002;0,001;0,001
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Apple Music;AT;4;0,003;0,003;0,011
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;KR;6;0,000;0,000;0,001
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;CZ;1;0,003;0,002;0,002
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Deezer;DE;1;0,005;0,004;0,004
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;FR;1;0,005;0,004;0,004
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Deezer;MY;2;0,003;0,002;0,005
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;MX;1;0,000;0,000;0,000
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;iTunes;DE;1;0,600;0,480;0,480
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;JP;7180;0,000;0,000;1,507
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;CA;1;0,001;0,000;0,000
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Apple Music;DE;5;0,008;0,006;0,031
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;US;40;0,001;0,001;0,039
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;DE;19;0,003;0,002;0,039
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Deezer;FR;3;0,001;0,001;0,002
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;IT;2;0,002;0,002;0,004
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Google Subscription;DE;1;0,005;0,004;0,004
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;DE;96;0,000;0,000;0,000
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;CZ;2;0,001;0,001;0,002
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;NZ;3;0,005;0,004;0,012
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;ES;1;0,002;0,002;0,002
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;AR;2;0,000;0,000;0,000
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;SE;4;0,006;0,004;0,018
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;GB;3;0,006;0,005;0,014
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;AU;2;0,004;0,003;0,007
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;IS;4;0,004;0,003;0,013
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;CH;1;0,004;0,003;0,003
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;NL;1;0,003;0,002;0,002
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;DE;6;0,004;0,003;0,020
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;PH;1;0,002;0,002;0,002
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;FR;1;0,000;0,000;0,000
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;AT;3;0,005;0,004;0,013
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;US;8;0,005;0,004;0,032
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;IE;1;0,000;0,000;0,000
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;BE;2;0,003;0,003;0,005
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;MX;2;0,000;0,000;0,000
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;CH;1;0,004;0,003;0,003
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;GB;1;0,003;0,002;0,002
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;SE;1;0,006;0,004;0,004
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;AU;1;0,005;0,004;0,004
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;CA;1;0,005;0,004;0,004
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;CZ;1;0,001;0,001;0,001
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;NL;1;0,005;0,004;0,004
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;US;3;0,003;0,002;0,007
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;BR;1;0,000;0,000;0,000
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Intervals;Spotify;AR;1;0,002;0,002;0,002
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Invert;Apple Music;RU;1;0,003;0,002;0,002
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Ko,Sack;Apple Music;SE;1;0,010;0,008;0,008
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Home;Apple Music;RU;1;0,003;0,002;0,002
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Peace To Earth;Apple Music;RU;1;0,003;0,002;0,002
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Intervals;Apple Music;RU;1;0,003;0,002;0,002
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Intervals;YouTube;US;1;0,006;0,005;0,005
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Ko,Sack;Apple Music;RU;1;0,003;0,002;0,002
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Late;Apple Music;RU;1;0,003;0,002;0,002
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Hope;Apple Music;RU;1;0,003;0,002;0,002
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Deezer;DE;2;0,005;0,004;0,009
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play Scan;DE;4;0,000;0,000;0,000
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Spotify;NO;1;0,001;0,000;0,000
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Spotify;AT;1;0,005;0,004;0,004
CD 09744;4250137297446;Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Weg vun¦t D÷rp un nah Hamborg;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Spotify;NO;1;0,001;0,000;0,000
CD 09744;4250137297446;Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Weg vun¦t D÷rp un nah Hamborg;Spotify;NO;2;0,001;0,000;0,001
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Apple Music;DE;1;0,013;0,010;0,010
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Apple Music;DE;16;0,006;0,005;0,080
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Spotify;DE;1;0,005;0,004;0,004
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Subscription;DE;2;0,005;0,004;0,009
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Spotify;SE;1;0,000;0,000;0,000
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Spotify;DE;4;0,005;0,004;0,014
CD 09744;4250137297446;Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Weg vun¦t D÷rp un nah Hamborg;Deezer;DE;2;0,005;0,004;0,009
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 09782;4250137297828;Outroads;Only The Lonely?;Brother (Live);Spotify;ES;1;0,002;0,002;0,002
CD 09782;4250137297828;Outroads;Only The Lonely?;Sleeping Sun;Apple Music;GB;1;0,012;0,010;0,010
CD 09782;4250137297828;Outroads;Only The Lonely?;Sleeping Sun;Spotify;ES;1;0,002;0,002;0,002
CD 09782;4250137297828;Outroads;Only The Lonely?;Interval;Spotify;ES;1;0,002;0,002;0,002
CD 09782;4250137297828;Outroads;Only The Lonely?;Sleeping Sun;Google Subscription;US;1;0,005;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Heads Up;Spotify;GB;2;0,005;0,004;0,008
CD 09783;4250137297835;Outroads;Goodbye To All That;No Accident;Apple Music;GB;1;0,012;0,010;0,010
CD 09783;4250137297835;Outroads;Goodbye To All That;Brother;Spotify;GB;1;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;Instrumental;Spotify;GB;1;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;AU;1;0,005;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Quiet One at the Back;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Can You Make Me Feel Good?;Spotify;GB;3;0,001;0,001;0,003
CD 09783;4250137297835;Outroads;Goodbye To All That;Kate¦s Song;Spotify;ES;7;0,002;0,002;0,014
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;FR;1;0,002;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;Restless Spirit Blues;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Goodnight;Spotify;ES;7;0,002;0,002;0,014
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;CA;1;0,002;0,002;0,002
CD 09783;4250137297835;Outroads;Goodbye To All That;Amigo Mio (Bacon);Apple Music;US;2;0,008;0,006;0,012
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;IT;3;0,002;0,002;0,006
CD 09783;4250137297835;Outroads;Goodbye To All That;Rooms in Space;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Heads Up;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;GB;3;0,001;0,001;0,003
CD 09783;4250137297835;Outroads;Goodbye To All That;Brother;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Instrumental;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Waiting Room;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Heads Up;TDC Play;DK;1;0,008;0,006;0,006
CD 09783;4250137297835;Outroads;Goodbye To All That;No Accident;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Can You Make Me Feel Good?;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Just in Case;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Quiet One at the Back;Spotify;GB;2;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;Can You Make Me Feel Good?;Spotify;US;1;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Apple Music;GB;4;0,010;0,008;0,032
CD 09783;4250137297835;Outroads;Goodbye To All That;Amigo Mio (Bacon);Apple Music;GB;1;0,009;0,008;0,008
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;GB;4;0,004;0,003;0,011
CD 09783;4250137297835;Outroads;Goodbye To All That;Restless Spirit Blues;Spotify;GB;1;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;Heads Up;Apple Music;GB;1;0,012;0,010;0,010
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Amigo Mio (Bacon);Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Hold;Spotify;ES;8;0,002;0,002;0,016
CD 09783;4250137297835;Outroads;Goodbye To All That;Rooms in Space;Spotify;GB;1;0,007;0,005;0,005
CD 09884;4250137298849;Martin Bisi;Sirens Of The Apocalypse;Goth Chick ¦98;YouTube;DE;3;0,000;0,000;0,001
CD 09929;4250137299297;The Bone Lab;Fresh Meat;We Are the Shit (Live);Apple Music;GB;1;0,012;0,010;0,010
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Man Work;Apple Music;GB;1;0,012;0,010;0,010
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Manifesto;Apple Music;GB;1;0,012;0,010;0,010
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Too Cold (Clap Attack);Apple Music;GB;4;0,012;0,010;0,039
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Hole Again;Apple Music;GB;2;0,017;0,014;0,027
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Man Work;Spotify;NL;1;0,005;0,004;0,004
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Sexy Time;Apple Music;GB;1;0,012;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Deezer;DE;2;0,006;0,005;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Spotify;DE;1;0,001;0,000;0,000
CD 13901;4024572340476;Astrids Farm;Cyclist;Lies (feat, geboren thielsch);Spotify;DE;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Razorblades;Spotify;DE;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Amazon Prime Music;DE;5;0,003;0,002;0,011
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Rhapsody / Napster;DE;2;0,008;0,006;0,012
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Spotify;NO;1;0,004;0,003;0,003
CD 13901;4024572340476;Astrids Farm;Cyclist; ;iTunes;DE;1;5,040;4,032;4,032
CD 13903;4024572340483;xrfarflight;The Early Bird;Smashing Bubbles;YouTube;US;1;0,002;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Apple Music;AU;1;0,002;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;MY;1;0,001;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;protoplanets;Spotify;DE;4;0,005;0,004;0,016
CD 13903;4024572340483;xrfarflight;The Early Bird;Smashing Bubbles;Spotify;IE;1;0,003;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Apple Music;DE;2;0,009;0,007;0,014
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;US;1;0,006;0,005;0,005
CD 13903;4024572340483;xrfarflight;The Early Bird;Slow Motion Hospitalism;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Tortoise;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Figurines;TDC Play;DK;1;0,008;0,006;0,006
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;DE;6;0,002;0,002;0,010
CD 13906;4024572352899;emmy moll;All The Monsters;View;Spotify;ES;1;0,002;0,002;0,002
CD 13906;4024572352899;emmy moll;All The Monsters;Inside a Shell;Spotify;IE;1;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Bird;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Deezer;PT;1;0,001;0,001;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Spotify;SE;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Figurines;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Apple Music;DE;2;0,009;0,007;0,014
CD 13906;4024572352899;emmy moll;All The Monsters;View;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Inside a Shell;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;ES;1;0,007;0,006;0,006
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Spotify;DE;2;0,003;0,002;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Seagull;Spotify;DE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;DE;1;0,003;0,002;0,002
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Spotify;DE;2;0,003;0,002;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Drifted;Spotify;DE;5;0,003;0,003;0,014
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Apple Music;US;2;0,009;0,007;0,014
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;DE;4;0,002;0,002;0,008
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Google Subscription;DE;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;DE;4;0,002;0,002;0,008
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Google Subscription;DE;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Google Subscription;NO;5;0,008;0,007;0,033
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Apple Music;RU;3;0,000;0,000;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Apple Music;RU;2;0,000;0,000;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;DE;5;0,002;0,002;0,010
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;DE;4;0,002;0,002;0,008
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;KKBOX;TW;1;0,002;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Apple Music;RU;3;0,000;0,000;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Google Subscription;DE;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;NO;3;0,006;0,005;0,015
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Google Subscription;DE;2;0,005;0,004;0,009
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Google Subscription;GB;1;0,007;0,006;0,006
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;US;1;0,001;0,001;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;KKBOX;TW;2;0,002;0,002;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;DE;10;0,002;0,002;0,020
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Google Subscription;DE;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Google Subscription;DE;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Apple Music;RU;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;DE;7;0,003;0,002;0,014
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Deezer;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;Spotify;DE;4;0,004;0,003;0,012
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Raum und Zeit;Spotify;DE;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;ElektroniskS PnlsS;Spotify;US;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;US;2;0,006;0,005;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Spotify;US;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;NL;9;0,006;0,005;0,041
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Not Controlled;Spotify;DE;3;0,004;0,003;0,010
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;DE;2;0,005;0,004;0,008
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;DE;2;0,005;0,004;0,008
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;DE;29;0,004;0,003;0,082
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;NL;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Court of Love;Spotify;DE;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Deezer;FR;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;US;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;SE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Popopaits;Spotify;DE;2;0,005;0,004;0,008
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Court of Love;Spotify;SE;2;0,006;0,004;0,009
