statement national reference no: 918524, date: 28.02.2015, salesperiode: 01.02.2015-28.02.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;simfy;2 / 0,019 / 0,015;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;amazon cloud;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;17 / 0,002 / 0,002;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;amazon cloud;9 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;amazon cloud;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;YouTube;4 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;130 / 0,006 / 0,004;0,57
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;simfy;6 / 0,019 / 0,015;0,09
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Rdio;1 / 0,005 / 0,004;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Napster;9 / 0,007 / 0,005;0,05
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Napster;3 / 0,007 / 0,005;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;simfy;1 / 0,019 / 0,015;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;11 / 0,003 / 0,003;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;3 / 0,603 / 0,483;1,45
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;3 / 0,003 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;4 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Remember Copenhagen;Spotify;4 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Spotify;3 / 0,003 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Hang On;Spotify;3 / 0,003 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;2 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;6 / 0,004 / 0,003;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;3 / 0,001 / 0,000;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;6 / 0,002 / 0,001;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Spotify;3 / 0,003 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;This Wine Is a Kiss;Spotify;2 / 0,005 / 0,004;0,01
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;3 / 0,005 / 0,004;0,01
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;5 / 0,007 / 0,006;0,03
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;2 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;3 / 0,009 / 0,007;0,02
CD 06266;OUTROADS;I Am Happy;La Da Die;Slacker;2 / 0,000 / 0,000;0,00
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;3 / 0,009 / 0,007;0,02
CD 06266;OUTROADS;I Am Happy;Gravey;Slacker;2 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Napster;15 / 0,006 / 0,005;0,08
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;5 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Napster;5 / 0,007 / 0,005;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;1 / 0,001 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Napster;11 / 0,006 / 0,005;0,06
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;amazon cloud;6 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;1 / 0,005 / 0,004;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Rdio;2 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Napster;4 / 0,006 / 0,005;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;5 / 0,004 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;2 / 0,003 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;eMusic;1 / 0,140 / 0,112;0,11
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Napster;67 / 0,007 / 0,005;0,36
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;7 / 0,003 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;1 / 0,001 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Napster;4 / 0,006 / 0,005;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Napster;17 / 0,007 / 0,005;0,09
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;2 / 0,003 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;11 / 0,002 / 0,002;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Napster;7 / 0,006 / 0,005;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;4 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Napster;4 / 0,006 / 0,005;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;amazon cloud;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Napster;57 / 0,007 / 0,005;0,30
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Napster;11 / 0,006 / 0,005;0,06
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;4 / 0,001 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;iTunes;1 / 0,410 / 0,328;0,33
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;iTunes;2 / 0,415 / 0,332;0,66
CD 06270;ALLEN, STEVE;Wreck the Place; ;Amazon;1 / 4,480 / 3,584;3,58
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Napster;20 / 0,006 / 0,005;0,10
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;10 / 0,003 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;3 / 0,003 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;13 / 0,005 / 0,004;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Napster;16 / 0,007 / 0,005;0,08
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;5 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Napster;15 / 0,007 / 0,005;0,08
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;7 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Napster;18 / 0,006 / 0,005;0,09
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;5 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Napster;17 / 0,007 / 0,005;0,09
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;9 / 0,005 / 0,004;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Napster;19 / 0,007 / 0,005;0,10
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Napster;18 / 0,007 / 0,005;0,09
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;7 / 0,006 / 0,005;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Napster;9 / 0,006 / 0,005;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;5 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Napster;16 / 0,007 / 0,005;0,08
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;4 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Napster;16 / 0,006 / 0,005;0,08
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Napster;18 / 0,007 / 0,005;0,09
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;5 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Napster;14 / 0,007 / 0,005;0,07
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;13 / 0,002 / 0,002;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;124 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Napster;76 / 0,006 / 0,005;0,39
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Napster;66 / 0,006 / 0,005;0,34
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;29 / 0,003 / 0,002;0,07
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;26 / 0,002 / 0,002;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Rdio;4 / 0,005 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Napster;68 / 0,006 / 0,005;0,35
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;51 / 0,003 / 0,002;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Napster;68 / 0,006 / 0,005;0,35
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;109 / 0,003 / 0,002;0,23
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Napster;71 / 0,006 / 0,005;0,37
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;36 / 0,005 / 0,004;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Rdio;4 / 0,005 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Qobuz;1 / 0,021 / 0,017;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Napster;82 / 0,006 / 0,005;0,43
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;238 / 0,002 / 0,002;0,47
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Napster;65 / 0,006 / 0,005;0,34
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;25 / 0,002 / 0,002;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;16 / 0,006 / 0,005;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;74 / 0,006 / 0,005;0,38
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Rdio;3 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;46 / 0,002 / 0,002;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;3 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;15 / 0,003 / 0,002;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;132 / 0,003 / 0,002;0,30
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Napster;58 / 0,006 / 0,005;0,30
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;18 / 0,003 / 0,002;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Napster;71 / 0,006 / 0,005;0,37
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Xbox Music;1 / 0,002 / 0,001;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;What The Funk;Xbox Music;1 / 0,002 / 0,001;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Xbox Music;1 / 0,002 / 0,001;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Xbox Music;1 / 0,002 / 0,001;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;1 / 0,003 / 0,002;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;simfy;1 / 0,019 / 0,015;0,02
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;simfy;1 / 0,019 / 0,015;0,02
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single; ;Amazon;2 / 1,495 / 1,196;2,39
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon;2 / 0,500 / 0,400;0,80
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;1 / 0,580 / 0,464;0,46
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;28 / 0,007 / 0,005;0,15
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;simfy;1 / 0,019 / 0,015;0,02
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Napster;7 / 0,007 / 0,005;0,04
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Napster;19 / 0,007 / 0,005;0,10
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Xbox Music;1 / 0,002 / 0,001;0,00
CD 09782;OUTROADS;Only The Lonely?;Closer;Spotify;1 / 0,001 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Don t Wait for the Money;Spotify;1 / 0,001 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;3 / 0,009 / 0,007;0,02
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;2 / 0,005 / 0,004;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;1 / 0,005 / 0,004;0,00
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Spotify;1 / 0,001 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;YouTube;29 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;1 / 0,001 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;1 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Mona Lisa;Spotify;1 / 0,004 / 0,003;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Spotify;1 / 0,003 / 0,002;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Goth Chick  98;Deezer;2 / 0,003 / 0,003;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Spotify;17 / 0,004 / 0,003;0,06
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;YouTube;2 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;We Are the Shit (Live);Spotify;10 / 0,006 / 0,005;0,05
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);YouTube;6 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Spotify;20 / 0,005 / 0,004;0,08
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Qobuz;1 / 0,510 / 0,408;0,41
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Deezer;1 / 0,029 / 0,023;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Manifesto;Spotify;13 / 0,006 / 0,005;0,06
CD 09929;BONE LAB,THE ;Fresh Meat;Manifesto;Qobuz;1 / 0,510 / 0,408;0,41
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Deezer;1 / 0,029 / 0,023;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Spotify;14 / 0,005 / 0,004;0,05
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Qobuz;1 / 0,510 / 0,408;0,41
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;14 / 0,005 / 0,004;0,06
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Napster;2 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;About a Band;Napster;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Napster;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;3 / 0,005 / 0,004;0,01
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Spotify;1 / 0,006 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Universal Accident;Napster;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Universal Accident;Spotify;1 / 0,005 / 0,004;0,00
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Napster;5 / 0,007 / 0,005;0,03
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Slacker;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Slacker;2 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Spotify;1 / 0,009 / 0,007;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Napster;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Napster;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Slacker;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;4 / 0,002 / 0,002;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Napster;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;1 / 0,009 / 0,007;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Napster;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Rdio;3 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;1 / 0,006 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Slacker;3 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;4 / 0,001 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Napster;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Napster;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Napster;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Slacker;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Deezer;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Rdio;1 / 0,005 / 0,004;0,00
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Figurines;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Drifted;Spotify;1 / 0,005 / 0,004;0,00
CD 13906;EMMY MOLL;All The Monsters;Drifted;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Bird;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;5 / 0,006 / 0,005;0,02
CD 13906;EMMY MOLL;All The Monsters;Seagull;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Tortoise;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Tortoise;Spotify;1 / 0,001 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;View;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;amazon cloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Seagull;Spotify;1 / 0,006 / 0,005;0,01
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;1 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;YouTube;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;amazon cloud;11 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;amazon cloud;10 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;1 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;amazon cloud;10 / 0,000 / 0,000;0,00
