statement national reference no: 925223, date: 30.09.2017, salesperiode: 01.09.2017-30.09.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;IE;1;0,012;0,010;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;US;1;0,006;0,005;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Spotify;US;5;0,003;0,002;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Apple Music;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;US;3;0,007;0,005;0,016
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;Apple Music;CA;2;0,004;0,003;0,007
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Grey Sky;Spotify;DE;2;0,002;0,002;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Don´t You Dare;Spotify;NL;1;0,002;0,002;0,002
CD 06270;4250137262703;Steve Allen;Wreck the Place;Orwell´s Dream;Spotify;GB;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Spotify;BE;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Like an Old Toy;Apple Music;US;1;0,007;0,006;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Grey Sky;Spotify;US;2;0,004;0,004;0,007
CD 06270;4250137262703;Steve Allen;Wreck the Place;Ghost in the Crowd;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;Spotify;GB;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Spotify;FI;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;Amazon Prime Music;GB;1;0,003;0,002;0,002
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;Spotify;FI;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, but,,,;Amazon Prime Music;GB;1;0,003;0,002;0,002
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;Spotify;FI;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;Spotify;US;2;0,004;0,004;0,007
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Spotify;US;2;0,003;0,002;0,005
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;Spotify;DE;2;0,002;0,002;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;Spotify;US;2;0,004;0,004;0,007
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, but,,,;Spotify;GB;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;Spotify;US;1;0,004;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Cannon and Bull;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Don´t You Dare;Spotify;GB;6;0,001;0,001;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Orwell´s Dream;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;Like an Old Toy;Amazon Prime Music;GB;1;0,003;0,002;0,002
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Grey Sky;Spotify;GB;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Ghost in the Crowd;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;Orwell´s Dream;Spotify;US;1;0,004;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Like an Old Toy;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Ghost in the Crowd;Spotify;GB;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;Spotify;NO;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Spotify;GB;7;0,001;0,001;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;Spotify;GB;3;0,002;0,002;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, but,,,;Spotify;DE;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;Spotify;GB;3;0,001;0,001;0,002
CD 06270;4250137262703;Steve Allen;Wreck the Place;Cannon and Bull;Spotify;BE;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Don´t You Dare;Spotify;DE;2;0,002;0,002;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;Spotify;US;1;0,004;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Deezer;FR;1;0,004;0,003;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, but,,,;Spotify;US;1;0,004;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;DE;5;0,004;0,003;0,016
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;DE;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Apple Music;US;2;0,002;0,002;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Apple Music;CZ;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;GB;11;0,004;0,003;0,035
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;TH;2;0,004;0,003;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;FI;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;MX;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;ES;3;0,004;0,003;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Google Subscription;GB;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;SE;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;AR;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;NZ;1;0,001;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;FR;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;BR;8;0,001;0,001;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;PL;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;NL;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;BR;10;0,001;0,001;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Google Subscription;CA;1;0,003;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;NL;18;0,003;0,003;0,046
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;DE;2;0,004;0,003;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;TR;3;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;MX;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;FR;3;0,002;0,002;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Apple Music;US;3;0,003;0,003;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;IE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;AU;3;0,005;0,004;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;US;5;0,005;0,004;0,020
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;GB;15;0,004;0,003;0,045
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Google Subscription;AU;1;0,007;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;GB;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;AU;3;0,005;0,004;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Apple Music;UA;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;AU;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;TR;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;HK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;CH;2;0,006;0,005;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;SV;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;CA;3;0,004;0,003;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CH;3;0,005;0,004;0,013
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;CH;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;PT;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;BR;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;FR;3;0,002;0,002;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;US;12;0,004;0,003;0,041
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;HK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Google Subscription;GB;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;MX;13;0,001;0,001;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;CL;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Deezer;RU;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;ID;3;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Deezer;FR;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Google Subscription;GB;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;IE;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;CL;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;CA;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;US;9;0,003;0,002;0,020
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;NO;3;0,005;0,004;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;DE;10;0,002;0,002;0,015
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;TW;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CR;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;DE;3;0,004;0,003;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;TR;6;0,001;0,001;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;CL;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Apple Music;RU;8;0,002;0,002;0,015
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;FR;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;MX;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;CL;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;AR;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;NL;12;0,004;0,003;0,039
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;DK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Google Subscription;US;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;IS;3;0,005;0,004;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;AU;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;LI;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;CL;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;CL;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Apple Music;UA;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;US;4;0,004;0,004;0,014
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;FR;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;RU;10;0,002;0,002;0,019
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;ES;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;GB;2;0,006;0,005;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;US;27;0,002;0,002;0,054
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;DK;4;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;NO;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;NO;1;0,003;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;ES;43;0,004;0,003;0,138
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;BE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;PH;1;0,001;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;GB;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;AU;15;0,004;0,003;0,046
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Apple Music;US;2;0,003;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;MX;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Google Subscription;US;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;CR;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;NL;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;GB;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;FI;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Deezer;RU;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;HK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;UA;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;FR;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;NL;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Apple Music;UA;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;FR;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;AT;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;SE;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;GB;6;0,004;0,003;0,017
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;CA;8;0,003;0,002;0,017
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;SE;4;0,005;0,004;0,015
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;US;2;0,004;0,004;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CA;11;0,003;0,003;0,028
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;NO;3;0,005;0,004;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;AU;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;DK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;TW;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;PL;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;GB;5;0,003;0,003;0,013
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Google Subscription;GB;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;IT;4;0,003;0,002;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;CH;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Deezer;FR;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;HK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Apple Music;US;4;0,004;0,003;0,014
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;HK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;CH;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Google Subscription;CA;1;0,003;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;BE;3;0,005;0,004;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;TW;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;NL;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;CL;3;0,001;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;TR;3;0,001;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;DE;5;0,006;0,005;0,023
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CL;10;0,001;0,001;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;CL;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;SE;5;0,004;0,003;0,017
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;CH;2;0,006;0,005;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;GB;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;DE;2;0,004;0,003;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Apple Music;US;4;0,004;0,003;0,013
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;IE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;CH;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;MY;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;DE;3;0,004;0,003;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Google Subscription;CA;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;IE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Deezer;GB;1;0,010;0,008;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;IT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;AU;2;0,005;0,004;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;CH;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;TW;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;ES;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;US;38;0,003;0,002;0,088
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;MX;6;0,004;0,003;0,019
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;DE;12;0,003;0,003;0,031
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;FR;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;TW;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;DE;2;0,004;0,003;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Apple Music;UA;3;0,001;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;GB;3;0,003;0,002;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Rhapsody / Napster;FR;1;0,007;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;MY;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;DE;3;0,003;0,003;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;AU;11;0,003;0,003;0,030
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;NO;2;0,003;0,002;0,004
