statement national reference no: 921952, date: 30.06.2016, salesperiode: 01.06.2016-30.06.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Jennifer;Spotify;1 / 0,002 / 0,002;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Spotify;2 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;8 / 0,009 / 0,007;0,06
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;1 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Wimp;1 / 0,011 / 0,009;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Apple Music;9 / 0,009 / 0,007;0,06
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Spotify;5 / 0,001 / 0,001;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Wimp;1 / 0,011 / 0,009;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Apple Music;11 / 0,009 / 0,007;0,08
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Napster;2 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Spotify;2 / 0,001 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Apple Music;4 / 0,009 / 0,007;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Apple Music;9 / 0,009 / 0,007;0,06
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;32 / 0,003 / 0,002;0,07
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;2 / 0,004 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Amazon;1 / 0,002 / 0,002;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;3 / 0,009 / 0,007;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;2 / 0,001 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Apple Music;8 / 0,009 / 0,007;0,06
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Apple Music;5 / 0,009 / 0,007;0,04
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;2 / 0,002 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon;4 / 0,137 / 0,109;0,44
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;15 / 0,008 / 0,007;0,10
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google;2 / 0,006 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Napster;3 / 0,007 / 0,006;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Apple Music;12 / 0,008 / 0,007;0,08
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Apple Music;3 / 0,009 / 0,007;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Spotify;2 / 0,001 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Napster;1 / 0,007 / 0,006;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;4 / 0,003 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Remember Copenhagen;Spotify;3 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;1 / 0,002 / 0,002;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Spotify;3 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Apple Music;2 / 0,007 / 0,006;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;1 / 0,002 / 0,002;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Spotify;5 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;2 / 0,002 / 0,002;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;4 / 0,003 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;7 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Hang On;Spotify;2 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Happiness;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Good Company;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Spotify;2 / 0,004 / 0,003;0,01
CD 06266;OUTROADS;I Am Happy;Gravey;Apple Music;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Napster;1 / 0,007 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;1 / 0,006 / 0,005;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;YouTube;5 / 0,001 / 0,001;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;7 / 0,004 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Apple Music;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;9 / 0,005 / 0,004;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;YouTube;3 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Apple Music;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;15 / 0,007 / 0,005;0,08
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;2 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;5 / 0,004 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Google;1 / 0,012 / 0,009;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Apple Music;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Napster;2 / 0,007 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;iTunes;1 / 0,460 / 0,368;0,37
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;6 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;3 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;11 / 0,004 / 0,003;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;YouTube;9 / 0,002 / 0,002;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Apple Music;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;4 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;YouTube;1 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Napster;1 / 0,007 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;4 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;YouTube;2 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;1 / 0,002 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Napster;2 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Apple Music;2 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Napster;2 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;4 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Google;1 / 0,010 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Napster;1 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;YouTube;3 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Napster;2 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;2 / 0,004 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Apple Music;2 / 0,008 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;4 / 0,006 / 0,005;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;1 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;2 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Napster;1 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;3 / 0,002 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Apple Music;1 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;2 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Napster;1 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;YouTube;1 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Napster;1 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;1 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;4 / 0,004 / 0,004;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Napster;2 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google;1 / 0,010 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Apple Music;6 / 0,007 / 0,006;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;49 / 0,004 / 0,003;0,16
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Deezer;7 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Apple Music;4 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;77 / 0,004 / 0,003;0,24
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;9 / 0,002 / 0,001;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Apple Music;6 / 0,007 / 0,005;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;8tracks;224 / 0,000 / 0,000;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Xbox Music;1 / 0,024 / 0,019;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;8 / 0,002 / 0,002;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;73 / 0,004 / 0,003;0,23
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;34 / 0,003 / 0,003;0,10
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Deezer;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Apple Music;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;17 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Wimp;5 / 0,027 / 0,021;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;233 / 0,004 / 0,003;0,73
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google;3 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;24 / 0,006 / 0,005;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Apple Music;19 / 0,007 / 0,005;0,10
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;8tracks;2156 / 0,000 / 0,000;0,22
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;109 / 0,003 / 0,003;0,30
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;8 / 0,001 / 0,001;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;1 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;9 / 0,001 / 0,001;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Apple Music;4 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;8tracks;90 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Xbox Music;1 / 0,024 / 0,019;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;43 / 0,003 / 0,002;0,10
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Deezer;8 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Apple Music;8 / 0,007 / 0,005;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;58 / 0,004 / 0,003;0,18
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Wimp;5 / 0,027 / 0,021;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;14 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Apple Music;6 / 0,008 / 0,006;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;44 / 0,004 / 0,003;0,15
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Deezer;6 / 0,003 / 0,002;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Apple Music;4 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;8tracks;41 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;237 / 0,007 / 0,006;1,32
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Deezer;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Apple Music;5 / 0,007 / 0,006;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;3 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;17 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;117 / 0,003 / 0,002;0,27
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Google;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;6 / 0,002 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Deezer;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;7 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;3 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Deezer;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Apple Music;32 / 0,008 / 0,006;0,20
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;8tracks;3 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;16 / 0,005 / 0,004;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Apple Music;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;25 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;6 / 0,002 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;4 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Deezer;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;3 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Apple Music;1 / 0,013 / 0,011;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;5 / 0,001 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Apple Music;1 / 0,002 / 0,002;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Patch of Blue (9-Volt Remix);iTunes;1 / 0,460 / 0,368;0,37
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Spotify;3 / 0,001 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Pneumonia 15;Apple Music;1 / 0,002 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Pneumonia 15;iTunes;1 / 0,460 / 0,368;0,37
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Pneumonia 15;Spotify;3 / 0,001 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);Apple Music;1 / 0,002 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);iTunes;1 / 0,460 / 0,368;0,37
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Three 15;iTunes;1 / 0,430 / 0,344;0,34
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Three 15;Spotify;3 / 0,001 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Three 15;Apple Music;1 / 0,002 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);Spotify;4 / 0,001 / 0,001;0,00
CD 09022;LONESOME STATION;Current Space;Lost Train;Spotify;5 / 0,006 / 0,005;0,03
CD 09022;LONESOME STATION;Current Space;Hide;Spotify;2 / 0,006 / 0,004;0,01
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting; ;iTunes;2 / 4,610 / 3,688;7,38
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;My Eyes Never Sleep;YouTube;30 / 0,000 / 0,000;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Spotify;1 / 0,007 / 0,006;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;3 / 0,005 / 0,004;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Spotify;1 / 0,007 / 0,006;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Apple Music;22 / 0,007 / 0,005;0,12
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon;1 / 0,002 / 0,002;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Apple Music;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;1 / 0,008 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Apple Music;1 / 0,012 / 0,009;0,01
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Spotify;1 / 0,008 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;2 / 0,008 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;YouTube;4 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;1 / 0,008 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;1 / 0,008 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Google;1 / 0,012 / 0,009;0,01
