statement national reference no: 919588, date: 31.07.2015, salesperiode: 01.07.2015-31.07.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;130 / 0,004 / 0,003;0,43
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;1 / 0,022 / 0,018;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;267 / 0,003 / 0,002;0,65
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,940 / 3,952;3,95
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Deezer;1 / 0,022 / 0,018;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;76 / 0,004 / 0,003;0,26
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Wimp;1 / 0,023 / 0,019;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;4 / 0,009 / 0,007;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;95 / 0,004 / 0,003;0,28
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Wimp;1 / 0,019 / 0,015;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;18 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,022 / 0,018;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;37 / 0,005 / 0,004;0,15
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Deezer;1 / 0,022 / 0,018;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;46 / 0,004 / 0,003;0,16
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Deezer;1 / 0,022 / 0,018;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;iTunes;1 / 0,460 / 0,368;0,37
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep; ;Amazon;1 / 4,000 / 3,200;3,20
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;iTunes;1 / 0,480 / 0,384;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;iTunes;1 / 0,460 / 0,368;0,37
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;iTunes;1 / 0,480 / 0,384;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;iTunes;1 / 0,480 / 0,384;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;iTunes;1 / 0,480 / 0,384;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;iTunes;1 / 0,480 / 0,384;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;iTunes;1 / 0,480 / 0,384;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;iTunes;1 / 0,480 / 0,384;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;iTunes;1 / 0,480 / 0,384;0,38
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;2 / 0,005 / 0,004;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;2 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Spotify;1 / 0,010 / 0,008;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;2 / 0,009 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Spotify;1 / 0,000 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Google Play;1 / 0,008 / 0,006;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Spotify;2 / 0,003 / 0,003;0,01
CD 09782;OUTROADS;Only The Lonely?;Interval;Spotify;2 / 0,000 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;The Ballad of Seasonally Adjusted Disorder (S,A,D);Spotify;2 / 0,000 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Dust;Spotify;2 / 0,000 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Best Not Make a Scene;Spotify;2 / 0,000 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Don t Wait for the Money;Spotify;2 / 0,000 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Closer;Spotify;2 / 0,000 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Brother (Live);Spotify;2 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);YouTube;1 / 0,001 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;6 / 0,008 / 0,007;0,04
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;2 / 0,005 / 0,004;0,01
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;My Angels;YouTube;5 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;3 / 0,007 / 0,005;0,02
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;7 / 0,007 / 0,006;0,04
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Can You Make Me Feel Good?;Spotify;3 / 0,004 / 0,003;0,01
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;2 / 0,005 / 0,004;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;3 / 0,004 / 0,004;0,01
CD 09783;OUTROADS;Goodbye To All That;Kate s Song;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Just in Case;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Just in Case;Muve Music;1 / 0,005 / 0,004;0,00
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;4 / 0,006 / 0,005;0,02
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;2 / 0,005 / 0,004;0,01
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Spotify;1 / 0,000 / 0,000;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Musician;Spotify;1 / 0,006 / 0,005;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Buddhist Girl;Spotify;1 / 0,006 / 0,005;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Manifesto;Spotify;2 / 0,010 / 0,008;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Spotify;3 / 0,010 / 0,008;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;4 / 0,008 / 0,006;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Spotify;6 / 0,008 / 0,007;0,04
CD 09929;BONE LAB,THE ;Fresh Meat;We Are the Shit (Live);Spotify;3 / 0,007 / 0,005;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Spotify;8 / 0,009 / 0,007;0,06
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Juke;4 / 0,013 / 0,010;0,04
CD 13901;ASTRID S FARM ;Cyclist;Mountains;Spotify;1 / 0,000 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Razorblades;Spotify;1 / 0,006 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;2 / 0,003 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Spotify;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;3 / 0,001 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Wimp;2 / 0,019 / 0,015;0,03
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;1 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;2 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Spotify;1 / 0,006 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;5 / 0,010 / 0,008;0,04
CD 13906;EMMY MOLL;All The Monsters;Drifted;Spotify;2 / 0,004 / 0,003;0,01
CD 13906;EMMY MOLL;All The Monsters;Figurines;Spotify;1 / 0,004 / 0,003;0,00
CD 13906;EMMY MOLL;All The Monsters;Tortoise;Deezer;1 / 0,005 / 0,004;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;Deezer;1 / 0,005 / 0,004;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;2 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;2 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Deezer;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Deezer;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Spotify;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Deezer;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Deezer;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;6 / 0,004 / 0,003;0,02
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;2 / 0,001 / 0,001;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;2 / 0,003 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Logans Run;Spotify;1 / 0,006 / 0,005;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;2 / 0,007 / 0,005;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;10 / 0,005 / 0,004;0,04
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Court of Love;Spotify;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;Spotify;3 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Muh Kuh;Google Play;1 / 0,009 / 0,007;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Barbara;Spotify;1 / 0,006 / 0,005;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Not Controlled;Spotify;4 / 0,003 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;2 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Deezer;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;5 / 0,002 / 0,001;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Popopaits;Spotify;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Spotify;1 / 0,007 / 0,005;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;YouTube;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Barbara;Deezer;1 / 0,000 / 0,000;0,00
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Trap/Black Kite;Deezer;1 / 0,000 / 0,000;0,00
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Protoplanets;Deezer;1 / 0,012 / 0,010;0,01
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;A E I O You;Sony;1 / 0,007 / 0,006;0,01
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Clearing/Leaving;Deezer;1 / 0,000 / 0,000;0,00
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Clearing/Leaving;Google Play;1 / 0,005 / 0,004;0,00
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Time-Lapse Photography;Deezer;2 / 0,005 / 0,004;0,01
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Time-Lapse Photography;Wimp;1 / 0,010 / 0,008;0,01
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Full Metal Jacket;Deezer;1 / 0,004 / 0,004;0,00
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;1 / 0,000 / 0,000;0,00
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Electric Weirdos;Spotify;13 / 0,006 / 0,005;0,06
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Recognise;Spotify;2 / 0,006 / 0,005;0,01
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Save Me;Spotify;1 / 0,000 / 0,000;0,00
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Trumpets In The Trees;Spotify;1 / 0,000 / 0,000;0,00
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD); ;Amazon;1 / 2,640 / 2,112;2,11
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;Spotify;2 / 0,005 / 0,004;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;Spotify;1 / 0,006 / 0,005;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;eMusic;1 / 0,190 / 0,152;0,15
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Paying the Price;Spotify;1 / 0,006 / 0,005;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Paying the Price;eMusic;1 / 0,190 / 0,152;0,15
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;eMusic;1 / 0,190 / 0,152;0,15
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;Spotify;1 / 0,006 / 0,005;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;eMusic;1 / 0,190 / 0,152;0,15
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;Spotify;8 / 0,005 / 0,004;0,03
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;eMusic;1 / 0,190 / 0,152;0,15
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;Spotify;1 / 0,006 / 0,005;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;eMusic;1 / 0,190 / 0,152;0,15
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;iTunes;1 / 0,480 / 0,384;0,38
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Invite to Heaven Hell;iTunes;1 / 0,600 / 0,480;0,48
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Holy Threesome;iTunes;1 / 0,600 / 0,480;0,48
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Nihil Holy;iTunes;1 / 0,600 / 0,480;0,48
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Sin-Love-Hate;iTunes;1 / 0,600 / 0,480;0,48
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Sin-Love-Hate;Spotify;1 / 0,007 / 0,005;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Suffer the Moon;iTunes;1 / 0,600 / 0,480;0,48
LP 06274;BISI, MARTIN ;Ex-Nihilo ;The Mermaid Queen;iTunes;1 / 0,600 / 0,480;0,48

total sales;total amount;v.a.t.;total value
3401;34,08;0,00;34,08 EURO

