statement national reference no: 924783, date: 31.07.2017, salesperiode: 01.07.2017-31.07.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 09783;4250137297835;Outroads;Goodbye To All That;Hold;Apple Music;GB;1;0,012;0,009;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Waiting Room;Spotify;GB;2;0,006;0,005;0,010
CD 09783;4250137297835;Outroads;Goodbye To All That;Heads Up;Apple Music;GB;2;0,011;0,008;0,017
CD 09783;4250137297835;Outroads;Goodbye To All That;Just in Case;Spotify;GB;3;0,006;0,005;0,015
CD 09783;4250137297835;Outroads;Goodbye To All That;Restless Spirit Blues;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Brother;Spotify;GB;2;0,006;0,005;0,010
CD 09783;4250137297835;Outroads;Goodbye To All That;Hold;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;No Accident;Apple Music;GB;3;0,010;0,008;0,024
CD 09783;4250137297835;Outroads;Goodbye To All That;Amigo Mio (Bacon);Apple Music;GB;1;0,012;0,009;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;Heads Up;Spotify;GB;4;0,005;0,004;0,017
CD 09783;4250137297835;Outroads;Goodbye To All That;Kate´s Song;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Rooms in Space;Apple Music;GB;2;0,011;0,008;0,017
CD 09783;4250137297835;Outroads;Goodbye To All That;Can You Make Me Feel Good?;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Instrumental;Spotify;ES;2;0,004;0,004;0,007
CD 09783;4250137297835;Outroads;Goodbye To All That;No Accident;Spotify;GB;3;0,006;0,005;0,015
CD 09783;4250137297835;Outroads;Goodbye To All That;Amigo Mio (Bacon);Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Kate´s Song;Spotify;US;3;0,001;0,001;0,003
CD 09783;4250137297835;Outroads;Goodbye To All That;Rooms in Space;Spotify;GB;4;0,006;0,005;0,021
CD 09783;4250137297835;Outroads;Goodbye To All That;Goodnight;Apple Music;GB;1;0,012;0,009;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;Instrumental;YouTube;GB;2;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;Quiet One at the Back;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Brother;Apple Music;GB;1;0,012;0,009;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;IT;2;0,005;0,004;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;DE;1;0,002;0,002;0,002
CD 09783;4250137297835;Outroads;Goodbye To All That;Waiting Room;Spotify;ES;1;0,004;0,004;0,004
CD 09783;4250137297835;Outroads;Goodbye To All That;Goodnight;Spotify;GB;2;0,006;0,005;0,010
CD 09783;4250137297835;Outroads;Goodbye To All That;Just in Case;Spotify;ES;2;0,004;0,004;0,007
CD 09783;4250137297835;Outroads;Goodbye To All That;Restless Spirit Blues;Apple Music;GB;2;0,011;0,008;0,017
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Man Work;Spotify;GB;1;0,006;0,005;0,005
CD 09929;4250137299297;The Bone Lab;Fresh Meat;We Are the Shit (Live);Spotify;GB;2;0,006;0,005;0,010
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Sexy Time;Spotify;GB;2;0,006;0,005;0,010
CD 09929;4250137299297;The Bone Lab;Fresh Meat;We Are the Shit (Live);Spotify;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Hey Girl;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Beautiful;Spotify;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Poverty;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Inside Out;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Amazon Music Unlimited;DE;2;0,012;0,009;0,019
CD 13901;4024572340476;Astrids Farm;Cyclist;Razorblades;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;About a Band;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Lies (feat, geboren thielsch);Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Rhapsody / Napster;DE;3;0,008;0,006;0,018
CD 13901;4024572340476;Astrids Farm;Cyclist;Universal Accident;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Bad Letter;Google Subscription;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Mountains;Google Subscription;LV;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Spotify;DE;1;0,002;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Beautiful;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Now I am;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 13901;4024572340476;Astrids Farm;Cyclist;Hey Girl;Spotify;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Cyclist;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Poverty;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 13901;4024572340476;Astrids Farm;Cyclist;Inside Out;Spotify;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;The Nerds Templar;Spotify;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Bad Letter;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Mountains;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Rhapsody / Napster;SE;1;0,008;0,006;0,006
CD 13901;4024572340476;Astrids Farm;Cyclist;Universal Accident;Spotify;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Bad Letter;Spotify;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Now I am;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Apple Music;ID;1;0,001;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;GB;1;0,006;0,005;0,005
CD 13903;4024572340483;xrfarflight;The Early Bird;mad bedcine;Google Play Scan;DE;2;0,000;0,000;0,000
CD 13903;4024572340483;xrfarflight;The Early Bird;Smashing Bubbles;Amazon Music Unlimited;US;1;0,008;0,007;0,007
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Apple Music;DE;1;0,009;0,007;0,007
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;DE;1;0,001;0,000;0,000
CD 13903;4024572340483;xrfarflight;The Early Bird;Helicopter;Spotify;US;1;0,005;0,004;0,004
CD 13903;4024572340483;xrfarflight;The Early Bird;protoplanets;Spotify;DE;1;0,004;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Spotify;SE;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;AU;2;0,001;0,001;0,002
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;US;1;0,008;0,007;0,007
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Spotify;TW;1;0,001;0,001;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Tortoise;Juke Entertain;DE;1;0,011;0,009;0,009
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;GB;1;0,001;0,001;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Spotify;US;1;0,001;0,001;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;IN;4;0,001;0,001;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Spotify;CA;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Seagull;Spotify;US;1;0,001;0,001;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;DE;3;0,002;0,002;0,006
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Google Subscription;JP;1;0,010;0,008;0,008
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;US;1;0,001;0,001;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;AU;1;0,001;0,001;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;DE;5;0,003;0,002;0,011
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;DE;6;0,002;0,002;0,012
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;HK;1;0,002;0,001;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;DE;4;0,002;0,002;0,008
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;NO;3;0,006;0,005;0,014
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;PH;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;DE;4;0,002;0,002;0,008
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Google Subscription;DE;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Google Subscription;DO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;US;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;CA;2;0,006;0,004;0,009
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;DE;11;0,002;0,002;0,019
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;ID;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Google Subscription;CA;1;0,004;0,003;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Google Subscription;DE;3;0,006;0,005;0,014
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;NO;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;DE;4;0,002;0,002;0,008
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;DE;26;0,002;0,002;0,051
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Apple Music;RU;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;DE;6;0,002;0,001;0,008
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Apple Music;RU;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Apple Music;GB;2;0,012;0,009;0,019
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;Spotify;IT;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Raum und Zeit;Apple Music;GB;1;0,012;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;IT;2;0,003;0,002;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;PT;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;NL;2;0,005;0,004;0,008
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Apple Music;DE;1;0,009;0,007;0,007
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Barbara;Spotify;DE;2;0,003;0,002;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Deezer;DE;1;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Apple Music;DE;1;0,009;0,007;0,007
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Apple Music;GB;1;0,012;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;PL;2;0,001;0,001;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;DE;3;0,001;0,001;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;SE;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;DE;2;0,001;0,001;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Apple Music;RU;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;DE;2;0,001;0,001;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Apple Music;RU;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;DE;1;0,001;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Court of Love;Apple Music;GB;1;0,012;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;FR;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Deezer;DE;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Apple Music;GB;2;0,012;0,009;0,019
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;CA;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Apple Music;GB;1;0,012;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Apple Music;DE;1;0,009;0,007;0,007
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;Spotify;DE;2;0,003;0,002;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Popopaits;Apple Music;RU;2;0,003;0,002;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;GB;1;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;DE;1;0,001;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;IT;2;0,005;0,004;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Spotify;DE;2;0,002;0,002;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Barbara;Apple Music;RU;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Apple Music;RU;2;0,003;0,002;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Not Controlled;Spotify;FR;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Raum und Zeit;Spotify;DE;1;0,001;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;NL;6;0,003;0,002;0,015
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Deezer;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;PT;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Apple Music;RU;2;0,003;0,002;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Apple Music;GB;1;0,012;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Google Subscription;SI;2;0,003;0,003;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Apple Music;GB;1;0,012;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Apple Music;RU;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;PT;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;ES;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Apple Music;RU;2;0,003;0,002;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Google Subscription;DE;3;0,006;0,005;0,014
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;PT;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;AR;1;0,003;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;IT;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Court of Love;Deezer;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;Spotify;CH;1;0,007;0,006;0,006
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;DE;14;0,003;0,002;0,032
CD 13912;4024572361839;Astrids Farm;Introducing Labelship ;The Nerds Templar;Apple Music;DE;1;0,006;0,005;0,005
CD 13912;4024572361839;Various Artists;Introducing Labelship ;Hand of Death;YouTube;DE;11;0,000;0,000;0,001
CD 13912;4024572361839;Astrids Farm;Introducing Labelship ;The Nerds Templar;Amazon Music Unlimited;DE;1;0,013;0,010;0,010
CD 13912;4024572361839;Various Artists;Introducing Labelship ;Hand of Death;Google Subscription;CA;1;0,004;0,003;0,003
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Spring Grows;Spotify;ID;1;0,000;0,000;0,000
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;ID;3;0,000;0,000;0,000
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Save Me;Spotify;PH;1;0,001;0,001;0,001
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Recognise;Spotify;CH;2;0,007;0,006;0,011
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Spring Grows;Spotify;CH;1;0,007;0,006;0,006
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Save Me;Spotify;ID;3;0,000;0,000;0,000
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Trumpets In The Trees;Spotify;ID;3;0,000;0,000;0,000
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Searching For ½ * â•—,8,1;Spotify;DE;1;0,005;0,004;0,004
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Deezer;DE;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;DE;6;0,003;0,002;0,015
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;DE;3;0,005;0,004;0,011
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Spotify;GB;2;0,006;0,005;0,010
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;US;2;0,002;0,001;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;US;1;0,002;0,002;0,002
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Deezer;DE;2;0,006;0,005;0,010
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;DE;4;0,003;0,002;0,009
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Kookaburra;Spotify;DE;2;0,003;0,003;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Spotify;DE;3;0,004;0,003;0,009
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;US;1;0,005;0,004;0,004
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;AU;1;0,005;0,004;0,004
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Deezer;DE;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Spotify;DE;3;0,005;0,004;0,011
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;GB;2;0,006;0,005;0,010
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;GB;2;0,006;0,005;0,010
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Apple Music;DE;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Google Subscription;DE;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Kookaburra;Google Subscription;US;1;0,005;0,004;0,004
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Spotify;CH;1;0,007;0,006;0,006
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;GB;1;0,006;0,005;0,005
