statement national reference no: 925002, date: 31.08.2017, salesperiode: 01.08.2017-31.08.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;AU;1;0,005;0,004;0,004
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Apple Music;CH;2;0,013;0,010;0,021
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Apple Music;DE;3;0,007;0,005;0,016
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Apple Music;DE;2;0,007;0,006;0,012
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;TIDAL;DE;3;0,010;0,008;0,025
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Apple Music;CA;1;0,005;0,004;0,004
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;TIDAL;IL;1;0,011;0,009;0,009
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;TIDAL;DE;5;0,010;0,008;0,041
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;TIDAL;DE;3;0,010;0,008;0,025
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;AT;2;0,002;0,002;0,004
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;CA;1;0,003;0,003;0,003
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;PT;1;0,003;0,002;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;TIDAL;PL;2;0,003;0,003;0,005
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;GB;6;0,001;0,001;0,004
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;FR;5;0,004;0,003;0,015
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Deezer;DE;7;0,005;0,004;0,026
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;DE;23;0,003;0,002;0,050
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Apple Music;CH;2;0,013;0,010;0,021
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;CH;1;0,006;0,005;0,005
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;IT;1;0,000;0,000;0,000
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;IE;1;0,005;0,004;0,004
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;DE;24;0,003;0,002;0,051
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Spotify;NL;1;0,004;0,003;0,003
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;DE;17;0,003;0,002;0,038
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;DE;24;0,003;0,002;0,051
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;DE;38;0,003;0,002;0,089
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;CH;10;0,010;0,008;0,079
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;PH;1;0,001;0,001;0,001
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;IE;5;0,005;0,004;0,020
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Apple Music;CH;2;0,013;0,010;0,021
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;SK;6;0,003;0,002;0,013
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;BE;1;0,001;0,000;0,000
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;AR;1;0,002;0,001;0,001
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;TIDAL;DE;4;0,010;0,008;0,033
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);TIDAL;DE;3;0,010;0,008;0,025
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;IT;1;0,005;0,004;0,004
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;TIDAL;IL;1;0,011;0,009;0,009
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;CA;1;0,003;0,003;0,003
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Google Subscription;CA;2;0,004;0,003;0,006
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Deezer;DE;2;0,006;0,005;0,010
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Deezer;DE;3;0,004;0,003;0,009
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Apple Music;DE;2;0,007;0,006;0,012
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Apple Music;DE;4;0,007;0,005;0,021
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Apple Music;DE;3;0,007;0,005;0,016
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;TIDAL;IL;1;0,011;0,009;0,009
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Amazon;DE;1;0,540;0,432;0,432
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;CH;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;CL;2;0,001;0,001;0,001
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;AT;1;0,002;0,001;0,001
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;IT;1;0,005;0,004;0,004
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;IS;7;0,004;0,004;0,025
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Rhapsody / Napster;DE;2;0,007;0,006;0,012
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;GB;2;0,004;0,003;0,006
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Apple Music;US;4;0,006;0,005;0,020
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;DK;1;0,006;0,005;0,005
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;PL;1;0,000;0,000;0,000
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;NL;1;0,004;0,003;0,003
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;ES;9;0,002;0,002;0,014
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Spotify;US;1;0,003;0,002;0,002
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;GB;3;0,006;0,004;0,013
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;ES;6;0,001;0,001;0,007
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;ES;5;0,002;0,001;0,007
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;FR;1;0,007;0,005;0,005
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;ZA;3;0,001;0,001;0,003
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;LT;2;0,000;0,000;0,000
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Apple Music;PL;1;0,006;0,005;0,005
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;TIDAL;CH;1;0,019;0,016;0,016
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;CA;5;0,003;0,003;0,013
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;BE;1;0,001;0,000;0,000
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;TIDAL;PL;1;0,003;0,003;0,003
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Apple Music;DE;3;0,007;0,005;0,016
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;PL;1;0,000;0,000;0,000
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Apple Music;DE;4;0,007;0,005;0,021
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;DE;49;0,003;0,002;0,116
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;CH;3;0,006;0,005;0,015
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Rhapsody / Napster;DE;2;0,007;0,006;0,012
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Spotify;AT;1;0,002;0,002;0,002
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Deezer;DE;1;0,006;0,005;0,005
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Deezer;DE;5;0,005;0,004;0,021
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Deezer;DE;1;0,006;0,005;0,005
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;TIDAL;US;6;0,013;0,010;0,061
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Amazon Music Unlimited;DE;2;0,009;0,008;0,015
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;DK;1;0,009;0,007;0,007
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;DE;118;0,002;0,002;0,183
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;CH;3;0,010;0,008;0,023
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;NO;1;0,005;0,004;0,004
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;NL;2;0,005;0,004;0,008
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;CH;3;0,004;0,003;0,010
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;MX;1;0,002;0,002;0,002
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Google Subscription;AU;2;0,007;0,005;0,011
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;NL;3;0,003;0,002;0,007
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;US;3;0,003;0,002;0,007
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;US;2;0,001;0,001;0,002
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;GB;1;0,006;0,004;0,004
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;TIDAL;IL;1;0,011;0,009;0,009
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;NZ;1;0,003;0,003;0,003
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;NL;10;0,004;0,003;0,030
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;NL;1;0,004;0,003;0,003
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;RU;2;0,003;0,002;0,004
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Rhapsody / Napster;DE;34;0,007;0,006;0,203
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;NL;5;0,003;0,003;0,013
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Deezer;DE;5;0,005;0,004;0,020
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Amazon Prime Music;DE;4;0,003;0,002;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Apple Music;DE;3;0,017;0,014;0,042
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;DE;2;0,017;0,014;0,028
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Deezer;DE;2;0,006;0,005;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;DE;6;0,002;0,001;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Juke Entertain;DE;1;0,011;0,009;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Apple Music;DE;3;0,017;0,014;0,042
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Apple Music;DE;4;0,017;0,014;0,056
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;AT;2;0,004;0,003;0,007
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Apple Music;DE;4;0,015;0,012;0,047
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Apple Music;DE;2;0,017;0,014;0,028
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Spotify;DE;1;0,004;0,003;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;DE;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Amazon Prime Music;DE;6;0,003;0,002;0,013
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;DE;59;0,003;0,003;0,150
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Apple Music;DE;4;0,015;0,012;0,049
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;US;1;0,002;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon;DE;1;0,540;0,432;0,432
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Amazon Prime Music;DE;3;0,003;0,002;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Amazon Prime Music;DE;5;0,003;0,002;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;DE;2;0,002;0,001;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;PT;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Amazon Prime Music;DE;17;0,003;0,002;0,036
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;DE;22;0,008;0,006;0,135
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Juke Entertain;DE;2;0,011;0,009;0,018
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Apple Music;DE;5;0,015;0,012;0,061
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;DE;3;0,003;0,002;0,007
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Amazon Prime Music;DE;4;0,003;0,002;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Amazon Prime Music;DE;5;0,003;0,002;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Juke Entertain;DE;1;0,011;0,009;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google Subscription;DE;5;0,006;0,005;0,024
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;GB;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Amazon Prime Music;DE;3;0,003;0,002;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Amazon Prime Music;DE;13;0,003;0,002;0,027
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Juke Entertain;DE;1;0,011;0,009;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;AT;1;0,004;0,003;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;CH;11;0,006;0,005;0,054
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Amazon Prime Music;DE;8;0,003;0,002;0,017
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Spotify;DE;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;DE;14;0,003;0,002;0,034
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Apple Music;DE;2;0,017;0,014;0,028
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;FR;2;0,004;0,003;0,007
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;DE;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;TIDAL;NO;1;0,013;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Prime Music;DE;9;0,003;0,002;0,019
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;DE;7;0,009;0,007;0,052
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;DE;2;0,004;0,003;0,007
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Hang On;Spotify;DE;2;0,003;0,002;0,004
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;DE;5;0,004;0,003;0,015
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Did I Forget;Spotify;DE;1;0,004;0,003;0,003
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;US;1;0,005;0,004;0,004
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;On and On;Spotify;DE;1;0,004;0,003;0,003
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;A Day By the Sea;TIDAL;US;1;0,013;0,010;0,010
CD 06266;4250137262666;Outroads;I Am Happy;Closer;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;I´ll Walk with You;Apple Music;GB;1;0,015;0,012;0,012
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Spotify;ES;1;0,004;0,003;0,003
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;Apple Music;GB;1;0,011;0,009;0,009
CD 06266;4250137262666;Outroads;I Am Happy;Dear Demon;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;La Da Die;Apple Music;GB;4;0,013;0,010;0,042
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;La Da Die;TDC Play;DK;1;0,007;0,005;0,005
CD 06266;4250137262666;Outroads;I Am Happy;Best Not Make a Scene;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Spotify;GB;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Spotify;GB;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Best Not Make a Scene;Spotify;GB;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;I´ll Walk with You;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Apple Music;GB;4;0,012;0,010;0,039
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Closer;Apple Music;GB;1;0,015;0,012;0,012
CD 06266;4250137262666;Outroads;I Am Happy;La Da Die;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Spotify;GB;2;0,005;0,004;0,008
CD 06266;4250137262666;Outroads;I Am Happy;Dear Demon;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;La Da Die;Spotify;GB;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Apple Music;GB;5;0,013;0,010;0,051
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Apple Music;GB;4;0,012;0,010;0,039
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;Apple Music;ES;3;0,008;0,006;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Best Not Make a Scene;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Spotify;US;1;0,001;0,001;0,001
